ARTICULO	BODEGA	CANT_DISPONIBLE
D018	01	36.00000000
GP163	01	36.00000000
K273	01	36.00000000
MA004	01	36.00000000
PG138	01	36.00000000
PG177	01	36.00000000
PG331	01	36.00000000
PG441	01	36.00000000
RB541	01	36.00000000
SO87	01	36.00000000
ZI27	01	36.00000000
P669	01	36.58000000
BAI06	01	37.00000000
GP038	01	37.00000000
GP055	01	37.00000000
K273	02	37.00000000
PG069	01	37.00000000
PG093	01	37.00000000
RB356	01	37.00000000
SQ070	01	37.00000000
T003	03	37.00000000
971	01	38.00000000
AMB02	01	38.00000000
P123	01	38.00000000
P481	01	38.00000000
PA001	01	38.00000000
PG220	01	38.00000000
PG221	01	38.00000000
PG375	01	38.00000000
RB007	01	38.00000000
RB341	01	38.00000000
SO89	01	38.00000000
P601	01	38.26000000
P593	01	38.60000000
P1337	01	38.96000000
1237	01	39.00000000
D017	01	39.00000000
GO500	01	39.00000000
GP176	01	39.00000000
K370	01	39.00000000
PG186	01	39.00000000
PG376	01	39.00000000
SQ053	01	39.00000000
ZI23	01	39.00000000
GAM895	01	39.30000000
P1216	01	39.57000000
1413	01	40.00000000
BC0002	01	40.00000000
CL005	01	40.00000000
D025	01	40.00000000
GA085	08	40.00000000
GP168	01	40.00000000
K367	01	40.00000000
PG089	01	40.00000000
PG136	01	40.00000000
PG182	01	40.00000000
PG411	01	40.00000000
PG454	01	40.00000000
PG455	01	40.00000000
PG456	01	40.00000000
RB163	01	40.00000000
SZ024	01	40.00000000
V41	01	40.00000000
K338	01	40.66000000
P562	01	40.70000000
1250	01	41.00000000
A434	01	41.00000000
D054	01	41.00000000
JS17	03	41.00000000
K322	01	41.00000000
MA019	01	41.00000000
P956	01	41.00000000
PG011	01	41.00000000
PG133	01	41.00000000
PG217	01	41.00000000
PG275	01	41.00000000
PG318	01	41.00000000
1265	01	42.00000000
547	01	42.00000000
D154	01	42.00000000
GP054	01	42.00000000
JS07	01	42.00000000
K158	02	42.00000000
K331	03	42.00000000
PG112	01	42.00000000
P545	01	42.14000000
P1429	01	42.16000000
P1517	01	42.59000000
D085	01	43.00000000
IMP23	01	43.00000000
PG369	01	43.00000000
RB409	01	43.00000000
FA005	01	43.30000000
487	01	43.50000000
A202	01	44.00000000
D041	01	44.00000000
GA078	01	44.00000000
GP022	01	44.00000000
P1064	01	44.00000000
P1358	01	44.00000000
PG310	01	44.00000000
PG371	01	44.00000000
PG378	01	44.00000000
PIB05	01	44.00000000
PRO15	02	44.00000000
RB232	01	44.00000000
SO54	01	44.00000000
P515	01	44.08000000
P922	01	44.31000000
973	01	45.00000000
D028	01	45.00000000
K013	01	45.00000000
K252	01	45.00000000
K369	01	45.00000000
PG039	01	45.00000000
PIB06	01	45.00000000
RB415	01	45.00000000
RB575	01	45.00000000
SZ052	01	45.00000000
P215	01	45.61000000
931	01	46.00000000
D04	01	46.00000000
D147	01	46.00000000
GA030	01	46.00000000
GA103	01	46.00000000
MA022	01	46.00000000
P054	01	46.00000000
P591	01	46.00000000
PG374	01	46.00000000
ZI30	01	46.00000000
1333	01	47.00000000
37	01	47.00000000
K092	01	47.00000000
PG050	01	47.00000000
PG091	01	47.00000000
PG135	01	47.00000000
PG351	01	47.00000000
A654	01	48.00000000
AJ005	01	48.00000000
GA026	02	48.00000000
GP010	01	48.00000000
P135	01	48.00000000
P1450	01	48.00000000
PG287	01	48.00000000
PG330	01	48.00000000
SQ064	01	48.00000000
V78	01	48.00000000
D06	01	49.00000000
K153	01	49.00000000
MA030	01	49.00000000
MP109	05	49.00000000
P1086	01	49.00000000
PG137	01	49.00000000
PG260	01	49.00000000
RB086	01	49.00000000
RB133	01	49.00000000
P1351	01	49.26000000
EMF0005	01	49.68000000
P651	01	49.90000000
7777	01	50.00000000
A439	01	50.00000000
D151	01	50.00000000
GP016	01	50.00000000
K096	01	50.00000000
MP138	05	50.00000000
MP232	05	50.00000000
P008	01	50.00000000
P017	01	50.00000000
P308	01	50.00000000
PG222	01	50.00000000
PG259	01	50.00000000
PG402	01	50.00000000
PG403	01	50.00000000
PRUEBA	01	50.00000000
SO163	01	50.00000000
SO181	01	50.00000000
T035	03	50.00000000
V28	01	50.00000000
439	01	51.00000000
GP011	01	51.00000000
K313	01	51.00000000
MA018	01	51.00000000
MP115	05	51.00000000
MP215	05	51.00000000
MP217	05	51.00000000
MP233	05	51.00000000
MP308	05	51.00000000
MP356	05	51.00000000
MP358	05	51.00000000
P1431	01	51.00000000
PG128	01	51.00000000
PG436	01	51.00000000
RB264	01	51.00000000
EMB05	01	52.00000000
PG266	01	52.00000000
GA846	01	52.60000000
EMB02	01	53.00000000
K237	01	53.00000000
P1370	01	53.00000000
PG211	01	53.00000000
PR090	02	53.00000000
PSF0004	02	53.00000000
SO04	01	53.00000000
MP277	05	53.30000000
251	01	54.00000000
PG381	01	54.00000000
GAM31	01	54.14000000
940	01	55.00000000
A057	01	55.00000000
D095	01	55.00000000
GA995	01	55.00000000
PG099	01	55.00000000
PG126	01	55.00000000
PG304	01	55.00000000
A030	01	56.00000000
AJ007	01	56.00000000
BIG165	01	56.00000000
GP162	01	56.00000000
GP177	01	56.00000000
PG352	01	56.00000000
RB032	01	56.00000000
1042	01	57.00000000
GA997	01	57.00000000
K345	01	57.00000000
P1376	01	57.00000000
PR019	01	57.00000000
RB008	01	57.00000000
P664	01	57.05000000
BIG156	01	57.36000000
P1204	01	57.85000000
AMB07	01	58.00000000
CIA01	01	58.00000000
JS04	01	58.00000000
K230	01	58.00000000
PG111	01	58.00000000
PG164	01	58.00000000
PG165	01	58.00000000
PG429	01	58.00000000
RB161	01	58.00000000
P604	01	58.86000000
1287	01	59.00000000
A245	01	59.00000000
D014	03	59.00000000
gam5028	01	59.00000000
JS32	02	59.00000000
js74	01	59.00000000
P1245	01	59.60000000
1093	01	60.00000000
1103	01	60.00000000
60	01	60.00000000
743	01	60.00000000
D105	01	60.00000000
K333	01	60.00000000
MP281	05	60.00000000
P1046	01	60.00000000
P1055	01	60.00000000
P1203	03	60.00000000
P498	01	60.00000000
PG062	01	60.00000000
PG076	01	60.00000000
PG153	01	60.00000000
PG166	01	60.00000000
PG395	01	60.00000000
RB541	08	60.00000000
RK034	01	60.00000000
T034	03	60.00000000
V29	01	60.00000000
P668	01	60.50000000
P1427	01	60.70000000
PG075	01	61.00000000
PG178	01	61.00000000
RB118	01	61.00000000
SO86	01	61.00000000
T118	01	61.00000000
V21	01	61.00000000
ZI13	01	61.00000000
ZI33	01	61.00000000
P1269	01	61.88000000
D117	01	62.00000000
GA099	01	62.00000000
GP002	03	62.00000000
JS32	01	62.00000000
P909	01	62.00000000
PG047	01	62.00000000
RB325	01	62.00000000
SO02	01	62.00000000
GAM13	01	62.64000000
K331	02	63.00000000
K348	01	63.00000000
SZ023	01	63.00000000
T036	03	63.00000000
465	01	64.00000000
D145	01	64.00000000
EMB03	01	64.00000000
1140	01	65.00000000
203	01	65.00000000
P203	03	65.00000000
P663	01	65.00000000
PG357	01	65.00000000
436	01	66.00000000
D094	01	66.00000000
K132	01	66.00000000
SZ009	01	66.00000000
D035	01	67.00000000
GAM216	01	67.00000000
K212	03	67.00000000
T003	01	67.00000000
T056	01	67.00000000
ZI32	01	67.00000000
EMB06	01	68.00000000
GA085	01	68.00000000
K029	01	68.00000000
MP113	05	68.00000000
MP120	05	68.00000000
MP210	05	68.00000000
MP214	05	68.00000000
PG038	01	68.00000000
P808	01	68.58000000
P1201	01	68.60000000
GA020	01	69.00000000
P005	02	69.00000000
PG090	01	69.00000000
PG134	01	69.00000000
K125	01	69.89500000
E-C01	05	70.00000000
RB304	01	70.00000000
SO107	01	70.00000000
D140	01	71.00000000
GA824	01	71.00000000
P592	01	71.00000000
PG041	01	71.00000000
PG158	01	71.00000000
SO52	02	71.00000000
T030	03	71.00000000
ZI10	01	71.00000000
976	01	72.00000000
A045	01	72.00000000
IR003	01	73.00000000
K301	02	73.00000000
PG021	01	73.00000000
PG183	01	73.00000000
PG202	01	73.00000000
PG349	01	73.00000000
PG377	01	73.00000000
SO031	01	73.00000000
T004	03	73.00000000
P1260	01	73.95000000
GA809	01	74.00000000
RB354	01	74.00000000
ZI25	01	74.00000000
34	01	75.00000000
GP053	01	75.00000000
MP063	05	75.00000000
MP325	05	75.00000000
P560	01	75.00000000
PG392	01	75.00000000
ZI18	01	75.00000000
A002	01	76.00000000
GA048	01	76.00000000
JS21	02	76.00000000
JS29	02	76.00000000
PG057	01	76.00000000
PG242	01	76.00000000
PG250	01	76.00000000
PSF0004	08	76.00000000
P280	01	76.64000000
P421	01	76.71000000
GP033	01	77.00000000
K066	01	77.00000000
P147	01	77.00000000
RB222	02	77.00000000
P1299	01	77.30000000
GP039	01	78.00000000
T114	01	78.00000000
P665	01	78.50000000
MP039	05	78.70000000
BC0013	01	79.00000000
EMB01	01	79.00000000
GA070	01	79.00000000
K287	02	79.00000000
PR013	03	79.00000000
V85	01	79.00000000
B08	03	80.00000000
EMB18	01	80.00000000
GA010	01	80.00000000
GA852	01	80.00000000
JS22	02	80.00000000
MA013	01	80.00000000
MP249	05	80.00000000
P142	03	80.00000000
PG219	01	80.00000000
PG396	01	80.00000000
JS09	01	81.00000000
MP011	05	81.00000000
PG106	01	81.00000000
SO50	01	81.00000000
K326	01	82.00000000
K332	01	82.00000000
PG345	01	82.00000000
PG350	01	82.00000000
RB074	01	82.00000000
T030	02	82.00000000
T045	01	82.00000000
P492	01	82.70000000
PG028	01	83.00000000
RB065	01	83.00000000
RB094	01	83.00000000
A243	03	84.00000000
BC0006	01	84.00000000
GA504	01	84.00000000
K191	01	84.00000000
PG391	01	84.00000000
993	01	85.00000000
GA993	01	85.00000000
GP034	01	85.00000000
K038	01	85.00000000
SO152	01	85.00000000
P1012	01	85.18000000
P210	01	85.66000000
A114	03	86.00000000
GA026	01	86.00000000
RB410	01	86.00000000
GP037	01	87.00000000
GP045	01	87.00000000
P015	02	87.00000000
P449	01	87.00000000
A021	01	88.00000000
K274	02	88.00000000
SQ072	01	88.00000000
P478	01	89.00000000
PG144	01	89.00000000
PG168	01	89.00000000
PG172	01	89.00000000
PIB04	01	89.00000000
RB234	01	89.00000000
RB406	01	89.00000000
P1027	01	89.01000000
1401	01	90.00000000
AMB12	01	90.00000000
D157	01	90.00000000
GA018	02	90.00000000
P559	03	90.00000000
PG169	01	90.00000000
PG170	01	90.00000000
PG171	01	90.00000000
PG346	01	90.00000000
PG368	01	90.00000000
PG380	01	90.00000000
PG393	01	90.00000000
PG394	01	90.00000000
PG397	01	90.00000000
PG399	01	90.00000000
PG432	01	90.00000000
RB093	01	90.00000000
SO133	01	90.00000000
ZI01	01	90.00000000
PG025	01	91.00000000
1171	01	92.00000000
GA024	01	92.00000000
PG092	01	92.00000000
PG366	01	92.00000000
RB001	01	92.00000000
BC0027	01	93.00000000
JS94	01	93.00000000
P1349	01	93.00000000
RB411	01	93.00000000
283	01	94.00000000
PG364	01	94.00000000
RB020	01	94.00000000
RB408	01	94.00000000
RK019	01	94.00000000
P566	01	94.42000000
K330	02	95.00000000
PG179	01	95.00000000
PG348	01	95.00000000
AMB09	01	96.00000000
K019	01	96.00000000
P1309	01	96.00000000
P519	01	96.00000000
RB579	01	96.00000000
GAM042	01	96.34000000
P526	01	96.34000000
V84	01	97.00000000
BIG155	01	97.52000000
D043	01	98.00000000
505	01	99.00000000
BC0016	01	99.00000000
EH0055	01	99.00000000
PG401	01	99.00000000
PG404	01	99.00000000
P1345	01	99.21000000
P037	01	99.39000000
BC0010	01	100.00000000
CL003	01	100.00000000
MP040	05	100.00000000
MP235	05	100.00000000
P1110	01	100.00000000
P126	01	100.00000000
PG365	01	100.00000000
PG367	01	100.00000000
PG400	01	100.00000000
RB222	03	100.00000000
RB336	01	100.00000000
MP014	05	100.50000000
1209	01	101.00000000
RB412	01	101.00000000
SO25	01	101.00000000
P533	01	102.55000000
MP069	05	102.80000000
993	03	103.00000000
T103	01	103.00000000
1055	01	104.00000000
JS28	01	104.00000000
K371	01	104.00000000
GAM579	01	104.13000000
MP297	05	104.20000000
D052	03	105.00000000
A430	01	106.00000000
GA005	01	106.00000000
GA015	02	106.00000000
K354	03	106.00000000
PG291	01	106.00000000
PG298	01	106.00000000
RB096	01	106.00000000
PIB03	01	107.00000000
K366	03	108.00000000
RB414	01	108.00000000
P328	01	108.07000000
RB417	01	109.00000000
1307	01	110.00000000
d135	01	110.00000000
RB434	01	110.00000000
P1360	01	111.00000000
PG029	01	111.00000000
P1104	01	111.89000000
RB233	01	112.00000000
GAM612	01	113.71000000
RB019	01	114.00000000
RB416	01	114.00000000
336	01	115.00000000
P150	03	115.00000000
SZ062	01	115.00000000
P1497	01	115.62000000
QUI01	03	116.00000000
P424	01	116.78000000
A561	01	117.00000000
GA999	03	117.00000000
K233	01	117.00000000
BIG162	01	117.31000000
AMB17	01	118.00000000
SO131	01	118.00000000
P1468	01	118.22000000
A111	03	119.00000000
JS26	01	119.00000000
K059	01	119.00000000
K234	01	119.00000000
PG046	01	119.00000000
PG459	01	119.00000000
P1050	01	119.90000000
P028	01	120.00000000
P293	01	120.00000000
PG460	01	120.00000000
GAM23	01	120.73000000
BC0022	01	121.00000000
GP044	01	121.00000000
T110	02	121.00000000
GAM160	01	121.64000000
P482	01	122.00000000
RB158	01	122.00000000
P1466	01	122.40000000
P816	01	122.60000000
GP014	01	124.00000000
K372	01	124.00000000
417	01	125.00000000
GAM559	01	125.00000000
GP008	01	125.00000000
P1071	01	125.00000000
P949	08	125.00000000
PG015	01	125.00000000
V83	01	125.00000000
P961	01	125.85000000
K170	03	126.00000000
P447	01	126.00000000
P805	01	126.00000000
RB016	01	126.00000000
ZI06	01	126.00000000
K40	01	127.00000000
RB073	01	127.00000000
P673	01	127.24000000
K111	02	127.40000000
PG208	01	128.00000000
P1327	01	128.83000000
D063	03	129.00000000
GAM957	01	129.00000000
K065	08	129.00000000
P1280	01	129.34000000
1094	01	130.00000000
K168	01	130.00000000
FA010	01	130.40000000
K366	01	132.00000000
T002	03	132.00000000
P532	01	132.21000000
P093	01	132.50000000
D051	03	133.00000000
BC0011	01	134.00000000
D050	03	134.00000000
GA028	01	134.00000000
RB284	01	134.00000000
GA999	01	135.00000000
P150	02	135.00000000
PG061	01	135.00000000
MP216	05	136.00000000
P986	01	136.00000000
P1183	01	136.84000000
IMP07	01	137.00000000
IR020	01	137.00000000
P361	01	138.00000000
MP123	05	140.00000000
BIG143	01	141.77000000
8888	01	142.00000000
QUI01	02	142.00000000
RB039	01	142.00000000
P1045	01	142.04000000
488	01	143.00000000
K318	03	143.00000000
PG292	01	143.00000000
SO117	01	143.00000000
AJ002	01	144.00000000
K111	03	144.00000000
PG206	01	144.00000000
GAM966	01	145.00000000
JS45	01	145.00000000
T039	08	145.00000000
IMP30	03	146.00000000
PG016	01	146.00000000
PG294	01	146.00000000
BIG152	01	146.02000000
GAM27	01	146.38000000
BIG164	01	148.00000000
K030	03	149.00000000
P1009	01	149.46000000
K066	02	149.80000000
A413	01	150.00000000
JS16	01	150.00000000
K212	01	150.00000000
MP166	05	150.00000000
P1526	03	150.00000000
P158	02	150.00000000
P290	01	150.00000000
P291	04	150.00000000
P452	01	150.00000000
P617	01	150.00000000
P047	01	150.72000000
P294	01	150.91000000
23	01	151.00000000
A112	03	151.00000000
PG303	01	152.00000000
MP256	05	153.41700000
P832	01	154.00000000
P036	01	155.82000000
A004	01	156.00000000
GA016	01	156.00000000
EMF0054	01	156.26000000
GAM53	01	156.48000000
K317	01	157.00000000
P578	01	157.03000000
RB227	01	158.00000000
T011	01	158.00000000
MP041	05	158.30000000
FA011	01	158.40000000
P139	01	159.00000000
PG207	01	159.00000000
287	01	160.00000000
D147	02	160.00000000
P441	01	160.00000000
D145	03	161.00000000
P340	01	161.70000000
GA847	01	162.00000000
PG309	01	162.00000000
PG098	01	163.00000000
COA06	03	164.00000000
RB066	01	165.00000000
P270	01	165.12000000
P1047	01	165.18000000
BIG163	01	167.85000000
RB022	01	168.00000000
P1109	01	168.01000000
P088	01	168.85000000
PG362	01	169.00000000
P003	01	169.67000000
897	01	170.00000000
A113	03	170.00000000
IR033	01	170.00000000
MP208	05	170.00000000
P949	02	170.00000000
PA001	03	170.00000000
39	01	171.00000000
P064	01	171.70000000
BC0020	01	172.00000000
K009	01	172.00000000
P138	01	172.28000000
P1062	01	173.35000000
A116	03	174.00000000
FA003	01	175.00000000
GP035	01	175.00000000
MP050	05	175.00000000
MP177	05	175.00000000
MP287	05	175.00000000
1	01	176.00000000
AJ001	01	176.00000000
D053	03	176.00000000
P1005	01	176.59000000
GA156	02	178.00000000
K340	01	178.00000000
P590	01	178.00000000
FA002	01	180.00000000
GAM987	01	180.00000000
K286	01	180.00000000
SO114	01	180.00000000
A029	01	181.00000000
BC0026	01	181.00000000
GAM951	01	181.00000000
K305	01	181.00000000
JS63	01	182.00000000
V19	01	182.00000000
P609	01	182.80000000
P354	01	183.97000000
GA035	01	185.00000000
T019	01	185.00000000
SZ006	01	186.00000000
MP204	05	187.00000000
RB225	01	187.00000000
P1464	01	187.66000000
PIB01	03	188.00000000
ZI02	01	188.00000000
K302	01	188.16660000
MP280	05	190.00000000
P1096	02	190.00000000
T002	01	190.00000000
P419	01	190.18000000
P1202	01	190.26000000
P1484	01	190.62000000
GA085	02	191.00000000
GAM055	01	191.40000000
RK033	03	192.00000000
T042	03	192.00000000
P1044	01	192.07000000
494	01	194.00000000
T059	03	194.00000000
P1225	01	194.17000000
P802	01	194.97000000
P963	01	195.20000000
MP257	05	196.00000000
MP291	05	196.20000000
5	01	197.45000000
P944	01	197.86000000
P332	01	198.00000000
P1039	01	198.50000000
P1432	01	198.92000000
1108	01	200.00000000
194	01	200.00000000
CL014	01	200.00000000
GA998	01	200.00000000
MP107	05	200.00000000
MP112	05	200.00000000
MP132	05	200.00000000
P141	04	200.00000000
P932	01	200.00000000
SZ067	01	200.00000000
GA119	01	201.00000000
GA829	01	201.00000000
P1528	01	201.00000000
P1428	01	201.84000000
BC0021	01	202.00000000
K368	01	202.00000000
P411	01	203.94000000
926	01	204.00000000
RK015	03	204.00000000
MP066	05	204.12000000
P652	01	204.50000000
P038	01	204.58000000
K329	01	205.00000000
P503	03	205.00000000
A029	03	206.00000000
GAM759	01	207.40000000
K301	01	208.00000000
PG210	01	208.00000000
974	01	209.50000000
P436	03	210.00000000
PG07	01	210.00000000
MP298	05	210.80000000
EMF0047	01	210.90700000
RB217	01	212.00000000
P1157	01	215.00000000
PG434	01	215.00000000
P558	01	215.77000000
BC0017	01	216.00000000
PSF0001	01	216.00000000
JS30	02	217.00000000
P1515	01	217.00000000
B08	01	218.00000000
JS93	01	218.00000000
BC0023	01	219.00000000
IR01	01	219.00000000
GAM874	01	220.00000000
MP108	05	220.00000000
PG302	01	220.00000000
GAM140	01	221.00000000
K006	01	221.00000000
P1090	01	221.00000000
P1537	01	222.40000000
D139	01	223.00000000
JS58	01	223.00000000
P1278	01	223.58000000
P1405	01	224.26000000
GAM555	01	224.56000000
A079	01	225.00000000
PG130	01	226.00000000
P136	01	227.01000000
BC0018	01	228.00000000
PG05	01	228.00000000
RK057	01	228.00000000
PG433	01	229.00000000
556	01	230.00000000
PG132	01	230.00000000
P223	01	230.60000000
P156	01	230.63000000
A410	01	231.00000000
GA032	08	231.00000000
P1539	01	231.00000000
489	01	231.47000000
ZI04	01	232.00000000
P1406	01	233.00000000
P370	01	233.34000000
P91	01	234.00000000
PRO10	01	234.00000000
PG131	01	235.00000000
GAM610	01	235.89700000
MP205	05	238.00000000
PG386	01	238.00000000
P1117	01	239.00000000
P254	01	239.20000000
GA018	07	240.00000000
P1528	03	240.00000000
P819	01	240.00000000
EMF0045	01	241.00000000
P1240	01	242.00000000
P1314	01	242.26000000
P153	01	242.66000000
991	01	243.00000000
PG249	01	244.00000000
GA080	01	246.00000000
P1267	01	246.00000000
BIG149	01	247.45000000
GAM992	01	249.00000000
PG251	01	249.29000000
IR035	01	250.00000000
MP049	05	250.00000000
P1270	01	250.00000000
P436	01	250.00000000
SO179	01	250.00000000
P537	01	250.72000000
GAM557	01	250.82000000
1039	01	251.00000000
P1020	01	251.00000000
MP223	05	251.90000000
952	01	252.00000000
AMB03	01	252.00000000
P417	01	253.30000000
P1089	01	253.38000000
JS29	01	254.00000000
MP206	05	255.00000000
P211	01	255.03000000
K054	01	256.00000000
P524	01	256.00000000
BIG142	01	256.29000000
P883	01	256.72000000
SO26	01	259.00000000
P800	01	260.30000000
K279	01	261.67000000
PG154	01	262.00000000
PG325	01	262.00000000
1249	01	263.00000000
K122	01	264.00000000
MP222	05	264.60000000
K135	01	266.00000000
SZ056	01	266.00000000
RB104	01	267.00010000
GAM217	01	268.00000000
P489	01	268.06000000
GA816	01	269.00000000
494	03	270.00000000
P060	03	270.00000000
P809	01	272.24000000
P589	01	274.32000000
K315	01	275.00000000
P063	01	275.00000000
P979	01	275.00000000
P784	01	275.17500000
GP009	03	276.00000000
P1438	01	276.00000000
P1534	01	276.00000000
P1233	01	276.96000000
PG156	01	277.00000000
PG435	01	277.00000000
P1223	01	277.86000000
FA001	01	278.00000000
PRO11	01	280.00000000
EMF0001	01	281.10700000
SO164	01	282.00000000
P1198	01	282.55000000
RB091	01	283.00000000
P546	01	284.85000000
P128	02	285.00000000
P356	01	285.10000000
A120	03	286.00000000
P1475	01	286.30000000
PG148	01	287.00000000
P238	01	289.22000000
P007	01	289.78000000
1155	01	290.00000000
GA849	01	290.00000000
K287	01	290.84000000
MP71	05	290.92000000
GAM10	01	291.00000000
1186	01	294.00000000
IMP33	03	294.00000000
GP169	01	296.00000000
GP002	01	297.00000000
RB245	01	297.00000000
P144	01	297.64000000
RB214	01	299.00000000
P348	01	299.41000000
P1265	01	299.60000000
GAM01	02	300.00000000
MA008	01	300.00000000
MP08	05	300.00000000
MP231	05	300.00000000
P1525	03	300.00000000
GAM803	01	301.14000000
AJ006	01	302.00000000
IMP34	03	302.00000000
P1369	01	302.00000000
IMP08	01	303.00000000
GP009	01	304.00000000
P371	01	304.11000000
T122	01	305.00000000
CL001	01	306.00000000
PG022	01	307.05000000
P1149	01	309.60000000
P013	01	310.15000000
P1320	01	311.00000000
P516	01	311.08000000
p567	01	312.44000000
P158	01	313.36000000
P1388	01	316.00000000
P1101	01	316.22000000
BAI04	01	317.00000000
BIG140	01	317.19000000
P618	01	317.40000000
D073	01	318.00000000
TAP62	01	318.00000000
PG118	01	319.00000000
P822	01	319.40000000
P1066	01	320.00000000
PG286	01	320.00000000
SO172	01	320.00000000
GAM1012	01	321.00000000
BR0003	01	323.00000000
P1203	01	323.48000000
P1137	01	325.00000000
P143	01	325.70000000
GAM168	01	326.00000000
P098	01	326.00000000
P1535	01	326.00000000
P376	01	327.00000000
GAM175	01	327.02000000
P1038	01	328.20000000
P148	01	328.60000000
P247	01	330.07000000
IR009	01	332.00000000
P529	01	333.02000000
GAM580	01	334.28000000
P1060	01	334.92000000
P020	01	335.38000000
P166	01	335.58000000
GAM019	01	336.00000000
GA068	01	337.00000000
T035	01	337.00000000
P957	01	337.61000000
BIG151	01	337.82000000
EMF0002	01	337.85000000
P297	01	338.00000000
RB075	01	338.00000000
P1040	01	338.16000000
P1538	01	338.50000000
P912	01	339.86000000
MP293	05	340.40000000
P1118	01	341.00000000
PG157	01	341.00000000
P1268	01	346.00000000
GP022	03	349.00000000
PG115	01	349.00000000
MP250	05	350.00000000
P021	01	350.00000000
P107	01	350.00000000
P118	01	350.99000000
P387	01	351.66000000
P1392	01	352.06000000
P1184	01	352.96000000
P1100	01	354.36000000
BIG141	03	355.00000000
P825	01	356.00000000
P655	01	356.37000000
P019	01	356.59000000
GA021	01	357.00000000
P834	01	357.32000000
P1106	01	357.34000000
GA810	07	360.00000000
P1174	01	360.00000000
P1514	01	360.76000000
JS19	03	361.00000000
PG252	01	361.00000000
P1210	01	365.00000000
GA017	01	367.00000000
GA810	01	367.00000000
P1096	01	368.32000000
P503	01	370.00000000
D021	01	371.00000000
K181	01	371.00000000
P48	01	371.25000000
P867	01	371.30000000
P1329	01	371.72000000
P1037	01	372.00000000
GAM201	01	374.65000000
P442	01	375.00000000
P1346	01	376.00000000
P1536	01	376.00000000
P1221	01	377.36000000
RB090	01	378.00000000
P1325	01	378.45000000
819	05	380.00000000
P1098	01	380.00000000
P437	01	380.10000000
P1527	01	381.00000000
TAP65	01	381.00000000
P402	01	383.66000000
A013	01	384.00000000
P511	01	384.30000000
1309	01	385.00000000
P1226	01	387.00000000
P1014	01	387.97000000
P023	01	389.16000000
D092	03	391.00000000
P945	01	391.22000000
P1248	01	391.70000000
BIG153	01	391.95000000
TAP41	01	392.00000000
P506	01	393.00000000
P1041	01	393.94000000
GA019	01	394.00000000
PG116	01	395.00000000
EMF0037	01	395.37000000
TAP003	01	396.00000000
GAM501	01	396.73000000
RB072	01	397.00000000
T019	03	397.00000000
P1479	01	397.50000000
P066	01	397.86000000
P531	01	397.88000000
GAM80	01	398.83000000
CL004	01	400.00000000
MP262	05	400.00000000
P640	01	401.00000000
P042	01	401.20000000
P462	01	402.00000000
RB435	01	402.00000000
P146	01	402.73000000
P057	01	402.98000000
P810	01	403.00000000
P1208	01	406.30000000
BR0001	01	408.00000000
K047	01	409.00000000
P619	01	409.00000000
MA020	03	410.00000000
P1343	01	411.70000000
P1000	01	412.92000000
P1504	01	413.56000000
GP006	03	414.00000000
MP171	05	414.00000000
GA817	01	417.00000000
P1366	01	417.00000000
P429	01	418.28000000
K303	03	419.50000000
CH003	01	420.00000000
GAM064	01	420.00000000
P1342	01	422.43000000
GAM88	01	422.70000000
P353	01	424.83000000
P889	01	424.88000000
P351	01	426.00000000
K231	01	427.00000000
P559	01	430.01000000
P1323	01	430.53000000
P1455	01	431.01000000
SZ051	01	434.00000000
P1232	01	435.56000000
EMF0071	01	436.29000000
GA069	01	437.00000000
P364	01	439.00000000
P031	01	441.05000000
P1368	01	442.00000000
P1436	01	442.00000000
T029	01	445.00000000
P1091	01	448.05000000
EMB07	01	449.00000000
PG117	01	451.00000000
P046	01	451.54000000
536	01	453.00000000
P1107	01	455.00000000
GAM139	01	455.50000000
RB157	01	456.00000000
EMF0033	01	456.26000000
SO28	01	457.00000000
JS07	03	458.00000000
JS22	01	458.00000000
GA864	01	466.00000000
MP299	05	466.20000000
P1151	01	468.15000000
P1211	01	469.00000000
D131	01	470.00000000
GP004	01	470.00000000
P610	01	470.15000000
MP258	05	472.00000000
P051	01	472.63000000
GAM1041	01	473.00000000
P1519	01	473.00000000
GA025	01	474.00000000
MP096	05	475.00000000
MP154	05	475.00000000
GAM141	01	475.14000000
P1061	01	478.17000000
P958	01	478.30000000
P1097	01	480.00000000
K236	01	484.00000000
EMF0013	01	484.66000000
PG277	01	486.00000000
JS26	03	489.00000000
P571	01	489.00000000
P013	03	489.60000000
P167	01	492.00000000
P212	01	492.28000000
P440	01	493.44000000
K301	03	494.00000000
P522	01	496.00000000
MP188	05	496.14000000
P628	01	496.76000000
P443	01	497.00000000
T044	01	497.00000000
P1187	01	498.05000000
870	01	500.00000000
MP238	05	500.00000000
P1031	01	500.00000000
P1032	01	500.00000000
A419	01	501.00000000
K271	01	501.00000000
P368	01	504.93000000
P535	01	505.74000000
P1028	01	506.00000000
T037	01	506.00000000
GAM56	01	506.04000000
MP193	05	506.92000000
PG155	01	509.00000000
MP300	05	510.00000000
EPET0001	01	512.00000000
627	01	514.00000000
GA950	01	515.37000000
BR0002	01	518.00000000
P943	01	519.15000000
CL002	01	520.00000000
LIN09	01	520.00000000
P1307	01	521.00000000
MP183	05	526.10000000
P1116	01	526.20000000
P341	01	527.68000000
780	01	530.00000000
P1135	01	530.84000000
P1252	01	533.94000000
P1181	01	534.64000000
P060	01	534.68000000
